,penguin,duck,bird,owl,butterfly,fish,frog,rooster,pig,alligator,bear,deer,elephant,giraffe,zebra,pony,horse,dog,cat,toe,foot,ankle,finger,hand,arm,leg,hair,ear,eye,face,nose,mouth,tooth,shower,bathtub,sink,refrigerator,oven,couch,bed,closet,drawer,door,window,stroller,crib,bench,table,chair,lamp,car,motorcycle,tricycle,boat,helicopter,firetruck,truck,snow,tree,grass,sprinkler,hose,slide,swing,ladder,chips,cracker,cookie,muffin,pastry,bread,toast,sandwich,hamburger,meat,pasta,pizza,sauce,soup,applesauce,raisin,pickle,milk,egg,corn,carrot,potato,banana,orange,strawberry,melon,apple,pumpkin,flower,plant,glasses,book,pen,pencil,crayon,spoon,fork,knife,scissors,toothbrush,comb,vacuum,mop,broom,shovel,nail,stick,rock,coffee,cup,bowl,dish,plate,glass,jar,bottle,bucket,can,basket,tray,box,paper,napkin,towel,blanket,pillow,gum,soap,tape,ball,balloon,dress,pajamas,shirt,jacket,coat,sweater,scarf,pants,shorts,jeans,glove,mitten,sock,slipper,shoe,toy,doll,necklace,bib,purse,belt,hat,watch,clock,radio,game,cloud
bear,0.35587066,0.28657824,0.28193045,0.35645664,0.24016924,0.23947501,0.24343145,0.18479306,0.33576503,0.3443883,0.99999994,0.38857186,0.48894185,0.3161618,0.33592013,0.33169466,0.26251996,0.268523,0.24055001,-0.04610826,-0.051735472,-0.07046096,-0.02340571,0.00038623437,-0.015857227,-0.0801132,0.029614186,0.0024367347,-0.020750897,0.042783882,-0.047302842,-0.09771487,-0.05840727,-0.091059685,-0.08945554,-0.1290173,-0.023130503,-0.08045075,-0.13304776,-0.095264785,-0.17268203,-0.15369621,-0.10705444,-0.0957889,-0.042044144,-0.10202283,-0.07042005,-0.11777924,-0.15484057,-0.17038436,0.044935018,-0.026744042,-0.07941106,0.041166373,0.08197461,0.06345496,-0.012914289,-0.0010146587,0.02183907,-0.038412627,-0.005271733,-0.06546925,-0.024885992,-0.052095655,-0.051293157,-0.03027586,-0.019000493,-0.04975714,0.0035013761,-0.052580312,0.025254067,0.003626071,-0.059513357,-0.003557113,0.10184559,-0.027183289,-0.0045712804,-0.113998726,-0.07307151,-0.08141624,0.00023411773,-0.004663868,-0.087140635,-0.065475196,0.028102905,0.02557408,-0.037899215,-0.027989846,0.05140918,0.061194777,-0.0841349,0.04893743,0.020055681,0.0742953,0.0010781339,-0.081435464,-0.033741165,-0.020835439,-0.030337412,-0.02737105,-0.13758841,-0.040698707,0.009919025,-0.049205218,-0.040993024,-0.028023424,-0.094851844,-0.13302019,-0.08306413,-0.07262644,-0.041155994,-0.041378748,-0.036810685,-0.078467324,-0.15369129,-0.13989165,-0.08159548,-0.09345935,-0.0917296,-0.104743406,-0.034916207,-0.11703827,-0.060180508,-0.13119861,-0.1483802,-0.14233933,-0.09912507,-0.14930364,-0.117269635,-0.1728071,-0.2312684,-0.099136434,-0.10848533,-0.09932471,-0.049073447,-0.016346287,-0.070810385,-0.07333733,-0.08224939,-0.07122785,-0.050841264,-0.057206545,-0.12410447,-0.06438226,-0.08195011,-0.0832874,-0.07104275,-0.11918962,-0.1375423,-0.09161998,-0.112887375,0.028176809,0.008281735,-0.053130742,-0.07674421,-0.11313762,-0.066444784,-0.09243259,-0.044774737,-0.045239434,-0.019520562,-0.031280477,0.0514599
deer,0.30057448,0.3511248,0.43915713,0.34569675,0.27420008,0.27748832,0.35912883,0.22873414,0.3047797,0.25658762,0.38857186,1.0000001,0.3258642,0.44821462,0.42307046,0.27004772,0.342668,0.19430867,0.24107975,-0.064044826,-0.050693367,-0.023467887,-0.059600744,-0.056972526,0.0083669,0.010395916,-0.05171851,-0.013374716,0.011050679,0.02193655,0.002668012,-0.051758766,-0.05132418,-0.13710965,-0.13987029,-0.12511548,-0.02288157,-0.02639804,-0.09312574,-0.060212635,-0.10441103,-0.13677862,-0.10808713,-0.05872044,-0.006463073,-0.053815685,-0.08575794,-0.120523416,-0.08410446,-0.12217328,0.1491951,0.035173267,0.012104,0.02135741,0.13591823,0.015808977,0.09285975,0.015001636,0.15078415,0.017850038,-0.028137336,-0.1340815,-0.08381718,-0.053969942,-0.06603098,-0.10904557,-0.10490816,-0.092154235,-0.05161185,-0.08359529,-0.048019245,-0.057357132,0.027884088,0.07686107,0.1401608,-0.052977934,-0.045595244,-0.013951999,-0.06745088,-0.068230934,-0.07043869,0.027039904,-0.03207535,0.082868606,-0.002980931,0.07045002,0.023573397,-0.028310059,-0.024562947,0.006321531,0.004322674,0.16135156,0.063642114,0.053045847,0.05476197,-0.0722764,-0.043362856,-0.120962754,-0.10488003,-0.10752681,-0.15078808,-0.077429265,-0.015397261,-0.03910252,-0.08991036,-0.12518749,-0.06850508,-0.18915862,-0.16175818,-0.08388242,-0.07078613,0.105080284,-0.04254052,-0.040061265,-0.14909521,-0.1901347,-0.1281945,-0.1698688,-0.1328268,-0.13707706,-0.09431483,-0.17413852,-0.08776062,-0.114405625,-0.18296081,-0.10783091,-0.0972247,-0.16712987,-0.14107622,-0.19818781,-0.14129812,-0.121332034,-0.10118546,-0.07446128,-0.027324248,-0.093758136,-0.034612805,-0.1164801,-0.09522139,-0.09338166,0.015554695,-0.070478044,-0.08775692,-0.026266273,-0.048018463,-0.0874034,-0.16684851,-0.17531982,-0.14160313,-0.1178516,-0.12224914,-0.06592834,0.035277132,-0.09539834,-0.070485696,-0.0842467,-0.087310605,-0.10117848,-0.13674071,-0.15426266,-0.06263897,-0.046376374,-0.023517314
elephant,0.38619876,0.16466534,0.18712792,0.2881827,0.20422366,0.23362944,0.1817551,0.11222021,0.34961173,0.33928943,0.48894185,0.3258642,1.0000005,0.5996891,0.5566983,0.37237698,0.26681983,0.19895053,0.15800391,0.016751464,-0.030171946,-0.04546457,-0.05271487,-0.0637968,-0.0481736,-0.05238643,-0.010226012,0.029468317,-0.024352897,0.024830375,-0.015197259,-0.063214384,0.025978295,-0.086513996,-0.052951377,-0.09340395,-0.05558018,-0.12832431,-0.06494932,-0.058367588,-0.13777345,-0.1855539,-0.17413178,-0.19352998,0.058776148,0.011537385,-0.108197354,-0.107326135,-0.13497545,-0.11485061,0.065196104,-0.02783002,-0.0076069236,-0.06268965,0.047983542,0.027813118,-0.006924497,-0.057579517,-0.0078673065,-0.03533897,-0.030171573,-0.023875888,-0.039696522,-0.02930514,-0.072647616,-0.16944459,-0.07573654,-0.081664346,0.0069803772,-0.0868882,-0.04584053,-0.07402346,-0.06967598,-0.047136184,0.029440196,-0.026636299,0.02236854,-0.09968944,-0.06146097,-0.082897305,-0.10358643,-0.15317437,-0.026673686,-0.1246756,-0.0038291768,-0.024084793,-0.101729035,0.044891015,0.03804797,0.038437396,-0.09005674,-0.029926568,0.0023362553,0.011223761,0.0011196748,-0.069735214,-0.052442435,-0.087276995,-0.053977493,0.016228132,-0.07056164,-0.08345953,-0.03457604,-0.04865809,0.0055894256,-0.065806866,-0.07270149,-0.117949635,-0.09185977,-0.00096240337,-0.030743344,-0.012058906,-0.11627798,-0.07213817,-0.09518481,-0.1418626,-0.09723787,-0.12457366,-0.10811488,-0.11133079,-0.07317046,-0.038796134,-0.08176297,-0.18308309,-0.14524716,-0.08491787,-0.0940796,-0.14815465,-0.031936914,-0.12447137,-0.17839833,-0.05479858,-0.055889413,-0.050122462,-0.06632411,0.001181317,-0.06426688,-0.020864611,-0.046828214,-0.048602566,-0.021333653,-0.06836764,-0.11560102,-0.00716812,0.003963118,-0.0013717031,-0.09409367,-0.063813016,-0.15472619,0.033797145,-0.044230197,0.12218745,-0.037499893,-0.02106675,0.025298929,-0.0126696685,-0.068001255,-0.042747565,-0.12714006,-0.11434603,-0.054239966,0.030821396,0.018528106
giraffe,0.49497047,0.19470026,0.2258234,0.34303346,0.19930598,0.16318713,0.24425492,0.16069764,0.19666892,0.3382362,0.3161618,0.44821462,0.5996891,0.99999976,0.72149205,0.3301884,0.30444747,0.11406328,0.14021085,-0.08486688,-0.05814475,-0.02430176,-0.079188794,-0.055969983,0.01839779,0.0042737275,-0.0716008,-0.049775757,-0.039999384,-0.015842251,0.011210709,-0.057577692,-0.05334469,-0.11025308,-0.13189605,-0.14450455,-0.03865044,-0.1227455,-0.12845363,-0.053294584,-0.10158576,-0.19068082,-0.14626622,-0.15601195,-0.0034187809,-0.008033022,-0.07869585,-0.13035376,-0.06692343,-0.0617228,0.08991128,-0.08388245,0.0071380767,-0.091971435,0.113556385,0.059366107,0.0091584325,0.015994009,0.09403696,0.042267203,-0.016478907,-0.07460632,0.037060052,-0.008612428,0.061424382,-0.15613848,0.020818828,-0.05185344,-0.050014358,-0.11479718,-0.09581797,-0.0655667,-0.055034153,0.008673085,0.03866511,0.038412143,0.07836502,-0.040828206,-0.13902974,-0.12173247,-0.085492566,-0.0997298,0.07448332,-0.0011069402,-0.014317535,-0.029089365,-0.107438855,0.079142444,0.017482704,-0.0016218033,-0.055281825,-0.01736029,-0.025738545,-0.0035496838,-0.032250848,-0.028717447,-0.008816065,-0.07154641,-0.033629756,0.017895076,-0.102365434,-0.087333515,-0.100367986,-0.041185148,0.027741091,-0.11130552,-0.08267978,-0.14998217,-0.11876476,-0.08679104,-0.022373984,0.037558824,-0.04628238,-0.042549945,-0.12430699,-0.17709798,-0.15338905,-0.14801273,-0.08795598,-0.07409936,0.025642617,-0.08559803,-0.14434452,-0.21493682,-0.1707713,-0.024783587,-0.03407605,-0.14451326,-0.07387643,-0.1345138,-0.11016255,-0.041089453,-0.053953774,-0.053119328,-0.0049025603,0.025686365,-0.06577308,-0.04514391,-0.050270844,-0.10230796,-0.053306326,-0.08239911,-0.09713355,-0.049826924,-0.12278697,-0.10696924,-0.14136206,-0.12859967,-0.104118325,-0.064153515,-0.0421542,0.04544515,-0.047241483,-0.044469412,-0.050618082,-0.09096697,-0.144831,-0.08236271,-0.06521404,-0.11821504,-0.09208216,-0.008023297,0.06394642
zebra,0.45172447,0.18882215,0.25346014,0.30341774,0.31029266,0.28432658,0.23122056,0.25152487,0.23684135,0.32009292,0.33592013,0.42307046,0.5566983,0.72149205,1.0000001,0.45425808,0.40579465,0.096467644,0.1267035,-0.083506934,-0.058275476,-0.021585463,-0.048462857,-0.05214023,-0.0030550663,-0.045023695,-0.040842235,-0.04213725,0.011547077,-0.04028178,-0.023635391,-0.045984283,-0.008569331,-0.1328548,-0.123309754,-0.1388022,-0.04327274,-0.12981345,-0.14054877,-0.06520812,-0.094219245,-0.13272493,-0.14872348,-0.13568056,-0.03720691,-0.02945693,-0.062228538,-0.09482802,-0.09631561,-0.066555806,0.1221637,0.032184526,0.016347542,-0.044844363,0.035713848,-0.024226319,-0.068648875,-0.059266694,0.06501087,0.09466636,-0.019235672,-0.029563839,-0.056050394,-0.059255287,-0.06084337,-0.12380417,-0.08952184,-0.132758,-0.11908448,-0.15961638,-0.11407921,-0.06307474,-0.07179059,0.019872732,0.07282572,0.03844946,-0.071915284,-0.11123875,-0.1253292,-0.11749673,-0.098497555,-0.10158285,0.034677014,-0.026201714,0.07737461,0.0173129,-0.09715417,0.055280354,0.03456108,0.014851888,-0.030727724,0.027231313,-0.021341681,0.080019094,0.06372658,-0.07003085,-0.021885743,-0.056089625,-0.0075460915,0.0697854,-0.09448993,-0.021157037,-0.076028034,-0.037017778,0.01089538,-0.0089819925,-0.09060569,-0.13936964,-0.07826951,-0.06472183,0.028859708,0.003620848,-0.03745908,-0.07326106,-0.1610243,-0.15256092,-0.11995503,-0.08971158,-0.10913615,-0.090564996,0.01742962,-0.086102635,-0.040412866,-0.1551556,-0.17745389,-0.0699729,-0.03387075,-0.08829568,-0.11428373,-0.1424006,-0.1363429,-0.06838365,-0.121809006,-0.051762793,-0.005173658,0.02422882,-0.11859023,-0.052067846,-0.033712737,-0.07510893,-0.07767421,-0.066128045,-0.094127186,-0.052364673,-0.12286996,-0.0919123,-0.123501316,-0.11516549,-0.13971731,-0.12871599,-0.049945243,0.025775505,-0.0677481,-0.10410331,-0.12747046,-0.16493875,-0.13101813,-0.06715245,-0.07560517,-0.15792106,-0.09289407,-0.019929715,0.03229505
pony,0.19975156,0.15924534,0.15411979,0.19494627,0.15828604,0.18932424,0.10049585,0.37760374,0.40350467,0.14721636,0.33169466,0.27004772,0.37237698,0.3301884,0.45425808,0.9999998,0.7882896,0.3260094,0.28024483,-0.0476088,-0.042893317,0.007331649,-0.10499768,-0.077527985,-0.049018536,-0.065300934,0.06353939,-0.07287682,-0.053008337,-0.05886965,-0.10656953,-0.12149124,-0.10478747,-0.10407366,-0.07695405,-0.16160914,-0.06770317,-0.12045273,-0.07039269,-0.05091068,-0.13673006,-0.18497345,-0.09641724,-0.112447985,0.07224168,-0.036139086,-0.015323907,-0.0741606,-0.08286635,-0.11652444,0.11601664,0.122816004,0.14188948,0.10335199,0.05371322,0.053091977,0.040328033,-0.006738036,0.08233972,0.1144107,0.012399953,0.040305443,0.008388318,-0.008728832,-0.090919256,-0.011881384,-0.045561954,-0.046873845,-0.023213446,-0.07972724,-0.048546188,-0.061988883,-0.06937229,0.067270905,0.0502254,0.020810168,-0.044589102,-0.07283612,-0.07980103,-0.050168492,-0.08307304,-0.069702834,-0.040712684,-0.048819263,-0.011772555,0.06125272,-0.026760694,-0.027427642,0.0076890923,0.02456097,-0.104482695,0.01995081,0.0026347255,0.043321744,0.08685306,-0.08115463,-0.032815024,-0.10260018,-0.08867221,-0.055579145,-0.19960105,-0.11362694,-0.09338844,-0.031057574,-0.11466392,-0.06330142,-0.066386156,-0.073508106,-0.046872526,-0.0848508,-0.07920705,-0.0023430996,-0.019735754,-0.11337657,-0.16901582,-0.13804385,-0.15181437,-0.1454773,-0.18108132,-0.103940375,-0.07530512,-0.0028657038,-0.085022956,-0.020897312,-0.18263982,-0.06362841,-0.08334383,-0.15587409,-0.12220215,-0.10410206,-0.14376162,-0.08661336,-0.12529162,-0.06756617,-0.038384333,-0.048646152,-0.06779341,-0.04986773,-0.055472493,-0.06921032,-0.042890318,-0.012598006,-0.08873419,-0.032270037,-0.034186155,-0.0004263334,-0.15791188,-0.12128779,-0.061700534,-0.10235752,-0.053940803,0.039418507,0.06943335,-0.09971419,-0.055871572,-0.07991834,-0.083347514,-0.07664126,-0.11078752,-0.14188729,-0.0885507,-0.016798297,0.0047904537
horse,0.16867925,0.15805918,0.18148318,0.1438904,0.20620224,0.20041746,0.11775259,0.30957413,0.31029144,0.12232454,0.26251996,0.342668,0.26681983,0.30444747,0.40579465,0.7882896,1.0,0.3311397,0.318889,-0.07655242,-0.076075785,-0.02877531,-0.072467186,-0.033202026,0.011783257,0.008641851,0.0006767499,-0.05915092,-0.022342805,-0.0022818297,-0.06786075,-0.08929701,-0.07716974,-0.07080268,-0.037393555,-0.123701625,-0.050937783,-0.084122926,-0.05344237,-0.0023893674,-0.06732993,-0.1555407,-0.02952586,-0.054988235,0.031270176,-0.018071182,-0.04808924,-0.03273515,-0.027866725,-0.11831637,0.10600482,0.22817864,0.09750979,0.111913696,0.08274961,0.052258514,0.09787743,0.012041898,0.12162903,0.028540876,-0.018720653,0.054679547,-0.034520194,-0.03626538,-0.09137298,-0.03657437,-0.11135044,-0.07352926,-0.08115179,-0.10764247,-0.06870741,-0.09181024,-0.033526644,0.063012496,0.07299447,-0.019126294,-0.05789246,-0.039350796,-0.08779372,-0.08911568,-0.033605892,-0.054753795,-0.03888305,-0.04715887,-0.0097127175,-0.0018224076,-0.086407624,-0.051655896,-0.012902867,-0.019564768,-0.07759254,0.018646268,-0.03316044,0.04897614,0.07645124,-0.057825953,0.0009893961,-0.09149058,-0.10294801,-0.082233645,-0.17039433,-0.15137997,-0.068943895,-0.029435413,-0.14141467,-0.11307233,-0.043972142,-0.14045613,-0.12180841,-0.10240778,-0.101847775,-0.07694802,-0.07674615,-0.06423612,-0.13413756,-0.11886755,-0.11758072,-0.11758946,-0.14913175,-0.09178122,-0.046788916,-0.08502897,-0.11478141,-0.075085066,-0.14460845,-0.097087406,-0.11090088,-0.16649237,-0.1458529,-0.1129922,-0.10117939,-0.1317732,-0.17603551,-0.07905507,-0.071483836,-0.053691357,0.022265075,-0.058619127,-0.04213826,0.0049453676,0.038496714,-0.016687855,-0.028649254,0.0185012,-0.057841226,0.02337414,-0.103111595,-0.18515007,-0.108956546,-0.12998608,-0.06632106,-0.003614692,0.060104717,-0.052290414,-0.09038821,-0.053298846,-0.020266738,-0.0042993464,-0.046876,-0.090051994,-0.0840194,-0.012454865,-0.008554533
dog,0.22700419,0.2375887,0.17000633,0.18562332,0.042411856,0.1647931,0.15784973,0.14447805,0.18965225,0.13533372,0.268523,0.19430867,0.19895053,0.11406328,0.096467644,0.3260094,0.3311397,1.0000001,0.5158097,-0.034365654,-0.038817033,-0.05189224,-0.04623165,-0.05458984,-0.020078387,0.051872224,0.058106363,-0.05538888,0.011841886,0.05994608,-0.081240304,-0.05662919,-0.021890227,-0.050212976,-0.04911764,-0.041804735,-0.02392374,0.017832637,-0.005437771,-0.04097984,-0.09379353,-0.14019658,-0.050279737,-0.054920517,0.002425693,-0.026308192,-0.03551185,-0.095830485,-0.15397832,-0.12284061,0.10189373,0.12237233,0.016034687,0.11221809,0.010709679,0.0488942,0.018723214,-0.021307271,0.01643041,-0.029640801,0.00937311,-0.005971778,-0.004024945,-0.022804843,-0.15737365,0.0046175728,-0.04886515,-0.016619071,-0.051540256,-0.047855195,-0.0318845,-0.053582765,0.041191228,0.04434695,0.07865508,-0.025017958,0.030384256,-0.04812634,-0.013139491,-0.048351243,-0.024048511,-0.028149612,-0.1178069,-0.085957155,-0.050412416,-0.05578189,-0.09783832,-0.07969059,-0.039339658,-0.05308166,-0.07938641,-0.055427887,-0.053022385,0.061430804,-0.026960047,-0.08525337,-0.009541417,-0.055500276,-0.12265687,-0.05195797,-0.20409957,-0.16363955,-0.0823776,-0.10585823,-0.042406477,-0.10814918,0.034647174,-0.031806793,-0.093560904,-0.10831053,-0.108266845,-0.09232165,-0.029572787,0.02635796,-0.05630465,-0.11256185,-0.13934055,-0.0773194,-0.09110087,-0.09475366,-0.06452361,-0.09894023,-0.08412805,-0.096505255,-0.070451714,-0.054205477,-0.085870504,-0.09625508,-0.08568961,-0.051454064,-0.1015237,-0.06444654,-0.08376235,-0.030292854,0.051930454,0.02215566,-0.03602903,-0.03977444,-0.0797041,-0.052463554,0.06628268,0.034403265,0.07278843,0.010578357,-0.043128833,-0.0051968186,-0.065718524,-0.11244999,-0.055874992,-0.11123374,-0.07180005,0.041036613,0.08239029,-0.06990993,-0.059107974,-0.059246965,-0.03587318,-0.07280619,0.008908656,-0.10051062,-0.0010892842,0.08838122,0.024954481
cat,0.22970691,0.18471107,0.231514,0.31831795,0.17890762,0.23246923,0.22955714,0.17948633,0.15529601,0.11268969,0.24055001,0.24107975,0.15800391,0.14021085,0.1267035,0.28024483,0.318889,0.5158097,1.0,-0.046338774,-0.03969839,-0.04320041,-0.021302707,-0.037045382,-0.0569389,0.0091830045,0.0019856673,-0.062862426,0.10904781,0.09381436,-0.03988009,-0.05418323,-0.06611175,-0.0763726,-0.061690353,-0.04767441,0.00048486702,-0.0034120642,-0.03609502,-0.042937107,-0.07441619,-0.1527991,-0.012256743,-0.030642387,-0.07648315,-0.11143171,-0.1496274,-0.06870431,-0.059133064,-0.06804104,0.07562106,0.078788355,-0.021104252,0.04455699,0.025396287,0.027800307,0.065748185,0.010118922,-0.066338986,-0.032178186,-0.058711,-0.095124096,-0.11006603,-0.1085252,-0.06359145,-0.06899452,-0.080111474,-0.04409968,-0.029258553,-0.04487427,-0.0055087856,-0.041994154,0.006846459,0.01703393,-0.017714556,-0.13139954,-0.027855668,-0.027378293,0.08262694,-0.04903913,-0.08068915,-0.07076833,-0.022817995,-0.04824119,-0.12697217,-0.07288252,-0.087183066,-0.09323386,-0.013213845,-0.06922036,-0.013976852,-0.019508582,-0.04771629,0.061370842,0.013426752,-0.006021701,0.019055095,-0.05367022,-0.13314897,-0.12548038,-0.11132988,-0.0750004,-0.04067568,-0.07714451,-0.060945805,-0.110759854,0.01297332,-0.037103258,-0.06096038,-0.08624178,-0.15280166,-0.057864465,-0.037615445,0.05044027,-0.017728318,-0.046058267,-0.07202412,-0.046825077,-0.041356064,-0.09312709,-0.020178994,-0.08823354,-0.055331804,-0.10434696,-0.09186557,0.046808306,-0.047632042,-0.08875163,-0.07170905,-0.07447342,-0.06310257,-0.083840854,-0.05377852,-0.0745763,-0.005407999,-0.0044588447,-0.02949451,-0.077687636,-0.026573269,-0.07089113,0.021572918,0.040705737,0.0027403454,-0.022342646,-0.091403,-0.00042865548,-0.12813735,-0.12007156,-0.03971792,-0.111257926,-0.0056898366,-0.004880039,0.08018281,-0.006353995,-0.04141224,-0.05839641,-0.118502975,-0.04856927,-0.019224344,-0.05868631,0.023563096,0.019493716,-0.05944793
toe,-0.04540421,-0.057220157,-0.101604536,-0.093215704,-0.04952701,-0.1003465,-0.00059587136,-0.10499294,0.04313056,-0.031439845,-0.04610826,-0.064044826,0.016751464,-0.08486688,-0.083506934,-0.0476088,-0.07655242,-0.034365654,-0.046338774,0.99999994,0.84059656,0.7080698,0.35648614,0.29455644,0.12124491,0.42962942,0.17560677,0.15227993,0.1999289,0.09101714,0.26417658,0.2574693,0.31532067,0.036064655,0.036577232,-0.030201472,-0.10775401,-0.16467074,-0.023660865,0.034827042,-0.060692027,-0.08245543,-0.040279977,-0.033855274,-0.02156939,0.021736378,-0.16530958,-0.072894245,-0.08865859,-0.120942384,-0.01415156,-0.052634396,-0.07908438,0.018060908,-0.08497348,-0.0005671,-0.03887929,-0.06814657,-0.1602271,-0.0166597,-0.12560932,-0.114601694,-0.07727027,-0.10493681,-0.04000969,-0.031039525,-0.007991016,-0.027542135,0.006100652,-0.03297884,-0.08959455,-0.08228889,-0.107992314,-0.053951684,-0.039852798,-0.073976845,-0.033118352,-0.11402655,-0.10867179,-0.06855617,0.016382057,0.00993252,-0.06082056,-0.08150609,-0.035352476,-0.08711838,0.004965579,-0.10666755,-0.04893417,0.01154732,-0.0673171,-0.061081175,-0.010205489,-0.000271257,-0.15889011,0.08425939,-0.024902439,-0.018480785,-0.059958577,-0.03975966,-0.039839827,-0.13400425,-0.12391538,-0.009576077,0.03342928,0.06692749,0.0076057734,-0.026221087,-0.062122304,-0.108697325,-0.011144405,-0.056070123,0.015901161,-0.08200823,-0.08372947,-0.089407325,-0.10585444,-0.17931946,-0.046513297,-0.07321932,-0.11499143,-0.06377885,-0.07938466,-0.11934312,-0.12776917,-0.13747215,-0.10464744,-0.2286107,-0.047466926,-0.05446449,-0.086411834,-0.047739364,0.033450857,-0.02970501,0.02350665,0.03191536,0.04876185,0.073673025,-0.097477354,-0.12975036,-0.0057165376,0.025119118,0.0005596336,0.031019542,0.13012423,0.14850043,0.09426661,0.19871135,0.3009014,0.37704968,0.35360762,0.03626758,-0.008418743,0.19285457,-0.010025453,0.033038136,0.050640438,-0.019960873,0.10947433,-0.09195647,-0.18956897,0.006669143,-0.067682214
foot,-0.072576866,-0.06425642,-0.1504734,-0.1467683,-0.07711406,-0.10893968,0.0006148562,-0.04926994,0.08032876,-0.0044191806,-0.051735472,-0.050693367,-0.030171946,-0.05814475,-0.058275476,-0.042893317,-0.076075785,-0.038817033,-0.03969839,0.84059656,1.0000002,0.8713052,0.41812003,0.40497267,0.29469487,0.5409479,0.13505138,0.1356005,0.18649596,0.16613266,0.3160364,0.28393775,0.27624273,0.018365024,0.0031900275,-0.06266163,-0.05465453,-0.13953993,-0.086170636,-0.042325526,-0.12744907,-0.13060194,-0.047925457,-0.024693524,-0.03609782,-0.070769235,-0.10966167,-0.096713886,-0.082613625,-0.12273387,-0.014526406,-0.08630693,-0.062082425,-0.006614169,-0.10036996,-0.042717583,-0.04665976,-0.031863052,-0.06997555,0.09882702,-0.04474366,-0.10561026,-0.03112978,-0.058324426,0.035045736,0.037733987,0.015027717,-0.023314837,-0.049250975,-0.051316246,-0.09282687,-0.04122395,-0.10774135,-0.06270728,0.010336546,-0.058284387,-0.04919756,-0.094704285,-0.102027304,-0.045023844,-0.012267434,0.0068676826,-0.02973562,-0.017645748,0.0031670423,0.016478295,0.08410944,-0.034646653,-0.014367431,0.014156567,-0.037209112,-0.014136119,0.005657494,-0.0070795827,-0.05383865,0.038984846,-0.01509152,-0.059837464,-0.06577206,-0.08191605,-0.063539535,-0.083619595,-0.14758924,-0.06821761,-0.013302455,0.05935362,0.03353583,0.0006960882,-0.028465632,-0.0465443,-0.031544164,0.037304867,0.05867621,-0.079159684,-0.14519936,-0.10986604,-0.1768742,-0.19832075,-0.06957328,-0.12620439,-0.11400853,-0.008326986,-0.08688767,-0.15599337,-0.14299819,-0.089293525,-0.0111923665,-0.18031952,-0.09055221,-0.13899983,-0.15581432,-0.04824754,0.045121472,-0.10528261,0.061771702,0.00022835797,-0.09169006,-0.044724934,-0.12845796,-0.18841702,-0.05839967,-0.062170897,-0.08148767,0.03183198,0.13604829,0.14268097,0.09940835,0.15741266,0.3363281,0.31756675,0.36939627,-0.06712558,-0.07113372,-0.008372882,-0.14141476,-0.07734977,0.0027612075,-0.0742969,0.04940932,-0.06501903,-0.16950859,-0.032474592,0.01619363
ankle,-0.121505134,-0.075781934,-0.14701563,-0.15135732,-0.10791063,-0.13904603,-0.08847605,-0.07445479,0.050920386,-0.023463003,-0.07046096,-0.023467887,-0.04546457,-0.02430176,-0.021585463,0.007331649,-0.02877531,-0.05189224,-0.04320041,0.7080698,0.8713052,1.0,0.43307626,0.41197175,0.37151363,0.54694164,0.15597567,0.21967506,0.19696265,0.17267984,0.34844965,0.31659836,0.25952345,-0.07004504,-0.07821063,-0.113291785,-0.09279817,-0.15628672,-0.046505813,-0.038598984,-0.13528843,-0.10384382,-0.09953226,-0.070374,-0.054856554,-0.07709907,-0.08575758,-0.07773984,-0.07244131,-0.057995263,-0.055998743,-0.11823274,-0.048197366,-0.06381974,-0.09516586,-0.059930347,-0.06440153,-0.013623996,-0.05974309,0.12603106,-0.019522041,-0.09680919,0.023312367,2.0407606e-05,0.061015315,0.034296475,-0.008543113,-0.038188353,-0.07952371,-0.044597324,-0.07686599,-0.031316467,-0.10511476,-0.023023207,0.015111342,-0.038603127,-0.060707778,-0.13251457,-0.11810723,-0.05712226,-0.0762262,-0.05871574,-0.019807369,-0.015782773,-0.010275627,-0.018873926,0.047481343,-0.03530646,-0.061575867,-0.012167882,-0.0549981,-0.027757578,-0.014121786,-0.01101936,-0.042032972,0.042352505,0.009570967,-0.06022102,-0.06695482,-0.12106547,-0.055435017,-0.052337065,-0.122132406,-0.07046094,-0.041630797,0.046108026,0.074636094,-0.006557366,-0.03670743,-0.027809622,0.0035044388,0.08669544,0.02687284,-0.07712944,-0.12971935,-0.1117563,-0.1866583,-0.21171775,-0.06819909,-0.12767875,-0.13963975,-0.060722534,-0.12414724,-0.16772404,-0.15385243,-0.07957705,0.005271757,-0.12278025,-0.07466682,-0.07207922,-0.091000535,-0.052452378,0.027882796,-0.042162713,0.10120605,0.029905392,-0.076095976,-0.039778475,-0.087961435,-0.15211314,-0.028209414,-0.004781153,-0.04026408,0.061983697,0.14380457,0.15115193,0.107959725,0.14004503,0.4073935,0.25839674,0.3536779,-0.096768536,-0.08146021,0.028670771,-0.13525788,-0.069562525,0.045352116,-0.04422326,0.048106056,-0.05847786,-0.17039818,-0.030581612,0.043533303
