"","target","min_distance","cleaned_target","object","source","log_prop","in_cdi","num_direct_children","direct_parent","path_1","path_2","path_3","path_4","path_5","path_6"
"785","weight.n.02",3,"weight","weight","vqa",-10.903770107131,FALSE,1,"sports_equipment.n.01","object","sports equipment","weight",NA,NA,NA
"786","wheel.n.01",3,"wheel","wheel","vqa",-10.2106229265711,FALSE,2,"device.n.01","object","device","wheel",NA,NA,NA
"787","wheelchair.n.01",5,"wheelchair","wheelchair","vqa",-10.2106229265711,FALSE,0,"chair.n.01","object","furniture","seat","chair","wheelchair",NA
"788","whisk.n.01",5,"whisk","whisk","vqa",-10.2106229265711,FALSE,0,"mixer.n.04","object","utensil","kitchen utensil","mixer","whisk",NA
"789","wicker_basket.n.01",4,"wicker basket","wicker basket","vqa",-9.51747574601114,FALSE,0,"basket.n.01","object","container","basket","wicker basket",NA,NA
"790","wind_instrument.n.01",4,"wind instrument","wind","yoloe",-9.73080260559734,TRUE,1,"musical_instrument.n.01","object","device","musical instrument","wind instrument",NA,NA
"791","window.n.01",2,"window","window","vqa_yoloe",-2.37619476425065,TRUE,0,"object.n.01","object","window",NA,NA,NA,NA
"792","window_blind.n.01",3,"window blind","window blind","vqa",-7.09710761736071,FALSE,1,"blind.n.03","object","blind","window blind",NA,NA,NA
"793","window_frame.n.01",2,"window frame","window frame","vqa",-7.6079332411267,FALSE,0,"object.n.01","object","window frame",NA,NA,NA,NA
"794","window_screen.n.01",2,"window screen","window screen","vqa",-10.4983049990229,FALSE,0,"object.n.01","object","window screen",NA,NA,NA,NA
"795","window_shade.n.01",4,"window shade","window shade","vqa",-7.83571717199741,FALSE,0,"window_blind.n.01","object","blind","window blind","window shade",NA,NA
"796","wine_bottle.n.01",4,"wine bottle","wine bottle","vqa",-8.01339834923486,FALSE,0,"bottle.n.01","object","container","bottle","wine bottle",NA,NA
"797","wire.n.02",3,"wire","wire","vqa",-8.37804146282277,FALSE,1,"device.n.01","object","device","wire",NA,NA,NA
"798","wolf.n.04",5,"wolf","wolf","yoloe",-7.55629269284366,TRUE,0,"man.n.01","object","person","adult","man","wolf",NA
"799","woman.n.01",4,"woman","woman","vqa",-4.11761764990814,FALSE,4,"adult.n.01","object","person","adult","woman",NA,NA
"800","writing_implement.n.01",2,"writing implement","writing implement",NA,NA,NA,4,"object.n.01","object","writing implement",NA,NA,NA,NA
"801","yard.n.02",2,"yard","yard","vqa_yoloe",-8.96025612037474,TRUE,2,"object.n.01","object","yard",NA,NA,NA,NA
"802","yogurt.n.01",1,"yogurt","yogurt","yoloe",-6.63253294660638,TRUE,0,"entity.n.01","yogurt",NA,NA,NA,NA,NA
"803","zebra.n.01",3,"zebra","zebra","vqa_yoloe",-9.42877447107703,TRUE,0,"animal.n.01","object","animal","zebra",NA,NA,NA
"804",NA,NA,NA,"adult foot","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"805",NA,NA,NA,"adult hand","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"806",NA,NA,NA,"adult man","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"807",NA,NA,NA,"adult woman","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"808",NA,NA,NA,"air purifier","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"809",NA,NA,NA,"airplane toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"810",NA,NA,NA,"alphabet block","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"811",NA,NA,NA,"animal picture","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"812",NA,NA,NA,"animal sticker","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"813",NA,NA,NA,"apple peeler","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"814",NA,NA,NA,"baby and stroller","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"815",NA,NA,NA,"baby animal book","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"816",NA,NA,NA,"baby bath toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"817",NA,NA,NA,"baby bed sheet","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"818",NA,NA,NA,"baby book","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"819",NA,NA,NA,"baby bootie","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"820",NA,NA,NA,"baby bottle","vqa",-4.88761294743268,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"821",NA,NA,NA,"baby bottle cap","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"822",NA,NA,NA,"baby bouncer","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"823",NA,NA,NA,"baby car","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"824",NA,NA,NA,"baby car seat","vqa",-8.95785995807572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"825",NA,NA,NA,"baby carrier","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"826",NA,NA,NA,"baby chair","vqa",-7.09710761736071,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"827",NA,NA,NA,"baby change table","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"828",NA,NA,NA,"baby clothe","vqa",-7.88334522098667,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"829",NA,NA,NA,"baby crib","vqa",-5.51698409259538,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"830",NA,NA,NA,"baby diaper","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"831",NA,NA,NA,"baby doll","vqa",-6.17638228841869,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"832",NA,NA,NA,"baby elephant","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"833",NA,NA,NA,"baby food","vqa",-7.37740958251487,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"834",NA,NA,NA,"baby food bowl","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"835",NA,NA,NA,"baby food box","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"836",NA,NA,NA,"baby food tray","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"837",NA,NA,NA,"baby foot","vqa",-8.04156922620156,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"838",NA,NA,NA,"baby gate","vqa",-5.18509901998108,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"839",NA,NA,NA,"baby girl","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"840",NA,NA,NA,"baby helmet","vqa",-8.55239484996755,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"841",NA,NA,NA,"baby in clothe","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"842",NA,NA,NA,"baby pacifier","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"843",NA,NA,NA,"baby photo album","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"844",NA,NA,NA,"baby plate","vqa",-9.11201063790297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"845",NA,NA,NA,"baby playpen","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"846",NA,NA,NA,"baby pool","vqa",-8.76370394363476,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"847",NA,NA,NA,"baby seat","vqa",-4.8888332038379,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"848",NA,NA,NA,"baby stroller","vqa",-4.5043435717163,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"849",NA,NA,NA,"baby swe","vqa",-8.16293008320583,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"850",NA,NA,NA,"baby toy","vqa",-6.64815739731281,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"851",NA,NA,NA,"baby walker","vqa",-5.75047851263325,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"852",NA,NA,NA,"bag of bread","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"853",NA,NA,NA,"bag of candy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"854",NA,NA,NA,"bag of carrot","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"855",NA,NA,NA,"bag of cat food","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"856",NA,NA,NA,"bag of cereal","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"857",NA,NA,NA,"bag of cheese","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"858",NA,NA,NA,"bag of chip","vqa",-6.72938283723539,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"859",NA,NA,NA,"bag of dog food","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"860",NA,NA,NA,"bag of flour","vqa",-8.33882074966949,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"861",NA,NA,NA,"bag of food","vqa",-8.65247830852453,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"862",NA,NA,NA,"bag of fruit","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"863",NA,NA,NA,"bag of object","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"864",NA,NA,NA,"bag of pasta","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"865",NA,NA,NA,"bag of rice","vqa",-9.1990220148926,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"866",NA,NA,NA,"bag of salt","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"867",NA,NA,NA,"bag of toy","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"868",NA,NA,NA,"bag of vegetable","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"869",NA,NA,NA,"ball hoop","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"870",NA,NA,NA,"ball net","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"871",NA,NA,NA,"ball pit","vqa",-7.45378256129944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"872",NA,NA,NA,"balloon tube","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"873",NA,NA,NA,"banana slice","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"874",NA,NA,NA,"bar stool","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"875",NA,NA,NA,"barbeque grill","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"876",NA,NA,NA,"barbie doll","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"877",NA,NA,NA,"basket of fruit","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"878",NA,NA,NA,"basket of toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"879",NA,NA,NA,"basket with toy","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"880",NA,NA,NA,"bath tub","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"881",NA,NA,NA,"bathroom cabinet","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"882",NA,NA,NA,"bathroom sink","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"883",NA,NA,NA,"bean bag chair","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,NA,"bear toy","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,NA,"bed frame","vqa",-8.95785995807572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,NA,"bicycle helmet","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,NA,"black board","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,NA,"black hose","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,NA,"black oven","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,NA,"black pan","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,NA,"black tv","vqa",-9.1990220148926,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,NA,"black watch","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,NA,"book cover","vqa",-8.82432856545119,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,NA,"bottle cap","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,NA,"bottle of detergent","vqa",-8.88886708658876,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,NA,"bottle of hand wash","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,NA,"bottle of ketchup","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,NA,"bottle of lotion","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,NA,"bottle of milk","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,NA,"bottle of mouthwash","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"901",NA,NA,NA,"bottle of oil","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"902",NA,NA,NA,"bottle of sauce","vqa",-8.95785995807572,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,NA,"bottle of shampoo","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,NA,"bottle of soap","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"905",NA,NA,NA,"bottle of water","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"906",NA,NA,NA,"bottle of wine","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,NA,"bowl of ball","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,NA,"bowl of blueberry","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,NA,"bowl of cereal","vqa",-7.40726254566455,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,NA,"bowl of cherry","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,NA,"bowl of chip","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,NA,"bowl of food","vqa",-6.64109023008971,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"913",NA,NA,NA,"bowl of fruit","vqa",-7.93335564156133,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,NA,"bowl of noodle","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,NA,"bowl of nut","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,NA,"bowl of pasta","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,NA,"bowl of potato","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,NA,"bowl of salad","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,NA,"bowl of soup","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,NA,"bowl of strawberry","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,NA,"bowl of toy","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,NA,"bowl of vegetable","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,NA,"bowl of water","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,NA,"bowl of watermelon","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"925",NA,NA,NA,"box lid","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"926",NA,NA,NA,"box of cereal","vqa",-8.37804146282277,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"927",NA,NA,NA,"box of corn flake","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"928",NA,NA,NA,"box of crayon","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"929",NA,NA,NA,"box of food","vqa",-9.51747574601114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"930",NA,NA,NA,"box of snack","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"931",NA,NA,NA,"box of tea","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"932",NA,NA,NA,"box of tissue","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"933",NA,NA,NA,"box of toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"934",NA,NA,NA,"box of water","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"935",NA,NA,NA,"boy and camera","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"936",NA,NA,NA,"boy doll","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"937",NA,NA,NA,"bread bag","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"938",NA,NA,NA,"bread box","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"939",NA,NA,NA,"brick chimney","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"940",NA,NA,NA,"brick fireplace","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"941",NA,NA,NA,"brick floor","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"942",NA,NA,NA,"brick wall","vqa",-8.37804146282277,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"943",NA,NA,NA,"brown bag","vqa",-8.82432856545119,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"944",NA,NA,NA,"brown ball","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"945",NA,NA,NA,"brown box","vqa",-8.50587483433266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"946",NA,NA,NA,"brown cabinet","vqa",-8.30108042168665,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"947",NA,NA,NA,"brown mat","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"948",NA,NA,NA,"brown paper bag","vqa",-9.11201063790297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"949",NA,NA,NA,"brown shelf","vqa",-9.98747937525687,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"950",NA,NA,NA,"brown shoe","vqa",-8.55239484996755,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"951",NA,NA,NA,"brown sofa","vqa",-9.03196793022944,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"952",NA,NA,NA,"brown stuff animal","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"953",NA,NA,NA,"brown stuff toy","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"954",NA,NA,NA,"brown teddy bear","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"955",NA,NA,NA,"bubble blower","vqa",-8.50587483433266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"956",NA,NA,NA,"bubble bottle","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"957",NA,NA,NA,"bubble maker","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"958",NA,NA,NA,"bubble wand","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"959",NA,NA,NA,"bucket of fruit","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"960",NA,NA,NA,"build block","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"961",NA,NA,NA,"bunny ear","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"962",NA,NA,NA,"cake stand","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"963",NA,NA,NA,"can of soda","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"964",NA,NA,NA,"car battery charger","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"965",NA,NA,NA,"car toy","vqa",-8.82432856545119,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"966",NA,NA,NA,"cardboard box","vqa",-7.22746943522395,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"967",NA,NA,NA,"cartoon character","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"968",NA,NA,NA,"cat bed","vqa",-8.10040972622449,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"969",NA,NA,NA,"cat food bowl","vqa",-8.50587483433266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"970",NA,NA,NA,"cat food box","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"971",NA,NA,NA,"cat house","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"972",NA,NA,NA,"cat litter box","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"973",NA,NA,NA,"cat toy","vqa",-7.19019804042672,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"974",NA,NA,NA,"cat tree","vqa",-6.31880262846046,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"975",NA,NA,NA,"ceiling fan","vqa",-6.04008922599144,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"976",NA,NA,NA,"ceiling light","vqa",-9.1990220148926,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"977",NA,NA,NA,"child 's foot","vqa",-7.4380342043313,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"978",NA,NA,NA,"child 's hand","vqa",-7.85924766940761,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"979",NA,NA,NA,"child 's head","vqa",-6.14587883412527,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"980",NA,NA,NA,"child 's head camera","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"981",NA,NA,NA,"child 's leg","vqa",-9.80515781846292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"982",NA,NA,NA,"child and baby","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"983",NA,NA,NA,"child and doll","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"984",NA,NA,NA,"child and man","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"985",NA,NA,NA,"child and person","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"986",NA,NA,NA,"child and toy","vqa",-8.65247830852453,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"987",NA,NA,NA,"child in dress","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"988",NA,NA,NA,"child seat","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"989",NA,NA,NA,"chop board","vqa",-9.65100713863566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"990",NA,NA,NA,"christmas ball","vqa",-8.70654552979481,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"991",NA,NA,NA,"christmas decoration","vqa",-7.30645784654258,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"992",NA,NA,NA,"christmas light","vqa",-7.85924766940761,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"993",NA,NA,NA,"christmas tree decoration","vqa",-8.55239484996755,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"994",NA,NA,NA,"christmas tree ornament","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"995",NA,NA,NA,"christmas tree toy","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"996",NA,NA,NA,"christmas wreath","vqa",-10.2106229265711,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"997",NA,NA,NA,"clean cloth","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"998",NA,NA,NA,"climb wall","vqa",-9.29433219469693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"999",NA,NA,NA,"clothe","vqa",-3.82965329093367,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1000",NA,NA,NA,"clothe basket","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1001",NA,NA,NA,"clothe dryer","vqa",-7.81272765377271,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1002",NA,NA,NA,"clothe hanger","vqa",-8.76370394363476,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1003",NA,NA,NA,"clothe rack","vqa",-8.10040972622449,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1004",NA,NA,NA,"coffee box","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1005",NA,NA,NA,"coffee kettle","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1006",NA,NA,NA,"coffee machine","vqa",-8.46142307176182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1007",NA,NA,NA,"coffee pot","vqa",-9.39969271035475,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1008",NA,NA,NA,"computer desk","vqa",-10.4983049990229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1009",NA,NA,NA,"computer tower","vqa",-6.45525373118831,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"1010",NA,NA,NA,"container lid","vqa",-10.903770107131,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
